user_id,username,department,role,status,hostname_count,device_count,iam_events,iam_failed_auth,iam_mfa_failures,iam_high_risk_events,iam_avg_risk_score,iam_max_risk_score,iam_hostname_count,iam_session_count,endpoint_alerts,endpoint_critical_alerts,endpoint_high_alerts,endpoint_unresolved_critical,endpoint_malware_alerts,endpoint_credential_alerts,endpoint_lateral_movement,endpoint_powershell,endpoint_tampering,endpoint_usb,endpoint_impossible_resolution,endpoint_hostname_count,termination_date,post_termination_iam_events,post_termination_endpoint_events,post_termination_activity,post_termination_activity_flag,authentication_risk,iam_risk,endpoint_severity_risk,threat_behavior_risk,contextual_risk,cross_signal_bonus,risk_score,risk_level,risk_band,risk_drivers
EMP12084,vasudha.tata96,Operations,Analyst,Active,1,1,7.0,2.0,3,0.0,41.0,61.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,6.5,0.0,0.0,0.0,0.0,0,6.5,Low,Low,2 failed authentication events
EMP12085,,Sales,Analyst,Active,1,1,9.0,4.0,3,2.0,41.5,98.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,8.5,4.0,5.0,18.0,2.0,10,47.5,Medium,Medium,"elevated authentication risk (4 failed auth, 3 MFA failures); 2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP12086,vincent.dube76,R&D,Manager,Active,1,1,4.0,2.0,1,0.0,43.33,59.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,,0,0,0,False,3.5,0.0,0.0,17.0,0.0,0,20.5,Low,Low,2 failed authentication events; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP12087,faqid.shukla15,Sales,Executive,Active,1,1,3.0,1.0,1,0.0,49.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,2.5,0.0,0.0,0.0,0.0,0,2.5,Low,Low,1 failed authentication events
EMP12088,timothy.chad15,Procurement,Manager,Active,1,1,6.0,1.0,2,0.0,33.4,69.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,,0,0,0,False,4.0,0.0,0.0,24.0,0.0,5,33.0,Medium,Medium,1 failed authentication events; 2 malware alerts; 2 credential-access alerts; 1 security-tampering alerts
EMP12089,,Human Resources,Specialist,Active,1,0,4.0,3.0,2,3.0,78.75,98.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.0,6.0,7.0,9.0,0.0,0,28.0,Medium,Medium,3 failed authentication events; 3 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts; 1 critical endpoint alerts
EMP12090,vasatika.saha98,R&D,Engineer,Active,1,1,1.0,0.0,0,1.0,72.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,0.0,2.0,0.0,0.0,0.0,0,2.0,Low,Low,1 high-risk IAM events
EMP12091,chakrika.mittal44,Sales,Officer,Active,0,1,2.0,1.0,2,1.0,60.5,70.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,4.0,2.0,0.0,16.0,0.0,0,22.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 security-tampering alerts
EMP12092,vedant.muni67,People,Executive,Active,1,1,7.0,3.0,4,2.0,53.67,100.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,9.0,4.0,0.0,3.0,0.0,0,16.0,Low,Low,"elevated authentication risk (3 failed auth, 4 MFA failures); 2 high-risk IAM events; 1 PowerShell alerts"
EMP12093,aadhya.bahri88,Legal,Officer,Active,1,1,9.0,3.0,3,1.0,38.71,80.0,1.0,6.0,5.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,7.5,2.0,10.0,21.0,4.0,0,44.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 2 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts; 2 critical endpoint alerts; 2 unresolved critical alerts
EMP12094,gautam.samra20,Procurement,Administrator,Disabled,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2025-10-23 06:21:39,0,1,1,True,0.0,0.0,2.0,3.0,3.0,0,8.0,Low,Low,1 PowerShell alerts; 1 events after identity termination
EMP12095,,Compliance,Manager,Active,1,1,4.0,2.0,2,2.0,80.0,80.0,1.0,4.0,7.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,,0,0,0,False,5.0,4.0,5.0,24.0,0.0,5,43.0,Medium,Medium,2 failed authentication events; 2 high-risk IAM events; 3 malware alerts; 2 credential-access alerts; 1 PowerShell alerts; 1 critical endpoint alerts
EMP12096,bhavini.mutti77,Operations,Executive,Active,1,1,11.0,4.0,3,4.0,64.3,97.0,1.0,5.0,5.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,8.5,8.0,9.0,18.0,0.0,10,53.5,High,High,"elevated authentication risk (4 failed auth, 3 MFA failures); 4 high-risk IAM events; 3 malware alerts; 1 lateral-movement alerts; 1 critical endpoint alerts"
EMP12097,rachit.balan30,R&D,Manager,Active,1,1,5.0,1.0,1,2.0,65.6,97.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0,0,0,False,2.5,4.0,2.0,20.0,0.0,5,33.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP12098,caleb.pandit47,Compliance,Administrator,Disabled,1,1,7.0,2.0,3,2.0,51.33,92.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.5,4.0,2.0,18.0,0.0,10,40.5,Medium,Medium,2 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts
EMP12099,omaja.kapur20,IT,Executive,Active,1,0,10.0,0.0,2,4.0,65.0,99.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,0,0,0,False,3.0,8.0,0.0,11.0,0.0,0,22.0,Low,Low,4 high-risk IAM events; 1 lateral-movement alerts; 2 security-tampering alerts
EMP12100,abdul.narain72,R&D,Administrator,Active,1,1,9.0,0.0,1,2.0,54.71,95.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.5,4.0,2.0,9.0,0.0,0,16.5,Low,Low,2 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts
EMP12101,agastya.sule56,Legal,Specialist,Active,1,1,3.0,1.0,1,0.0,40.0,58.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,7.0,22.0,2.0,10,43.5,Medium,Medium,1 failed authentication events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12102,gaurang.cheema44,Operations,Administrator,Active,1,1,6.0,2.0,3,0.0,32.5,44.0,1.0,4.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,,0,0,0,False,6.5,0.0,4.0,17.0,0.0,0,27.5,Medium,Medium,2 failed authentication events; 3 malware alerts; 2 PowerShell alerts
EMP12103,,IT,Engineer,Active,1,1,4.0,2.0,2,2.0,81.33,99.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,4.0,0.0,0.0,0.0,0,9.0,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP12104,ikbal.dewan73,R&D,Consultant,Active,1,1,1.0,0.0,0,1.0,100.0,100.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,0.0,2.0,0.0,12.0,0.0,0,14.0,Low,Low,1 high-risk IAM events; 2 malware alerts
EMP12105,,Operations,Administrator,Active,1,1,5.0,3.0,3,1.0,44.33,98.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,,0,0,0,False,7.5,2.0,5.0,20.0,2.0,0,36.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 2 credential-access alerts; 2 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12106,rachana.gokhale33,R&D,Director,Active,1,1,2.0,1.0,0,1.0,95.0,95.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.0,2.0,5.0,12.0,2.0,5,27.0,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12107,dalbir_kale66,Human Resources,Analyst,Active,1,1,5.0,1.0,0,0.0,35.0,60.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.0,0.0,0.0,15.0,0.0,5,21.0,Low,Low,1 failed authentication events; 1 malware alerts; 1 credential-access alerts; 1 PowerShell alerts
EMP12108,yug.rajan98,Human Resources,Trainee,Active,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0,0,0,False,0.0,0.0,2.0,17.0,0.0,0,19.0,Low,Low,2 malware alerts; 1 security-tampering alerts
EMP12109,nitesh.deol94,Operations,Trainee,Active,1,1,5.0,0.0,1,1.0,51.25,73.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.5,2.0,7.0,10.0,2.0,0,22.5,Low,Low,1 high-risk IAM events; 1 malware alerts; 2 PowerShell alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12110,sai.srinivas91,IT,Trainee,Active,0,0,5.0,1.0,1,0.0,39.2,59.0,1.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,,0,0,0,False,2.5,0.0,7.0,18.0,0.0,5,32.5,Medium,Medium,1 failed authentication events; 1 malware alerts; 2 lateral-movement alerts; 2 PowerShell alerts; 1 critical endpoint alerts
EMP12111,chatresh.krish60,Sales,Consultant,Active,1,1,72.0,27.0,27,16.0,47.0,93.0,1.0,38.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,5.0,6.0,2.0,8,61.0,High,High,"elevated authentication risk (27 failed auth, 27 MFA failures); 16 high-risk IAM events; 1 credential-access alerts; 1 critical endpoint alerts; 1 unresolved critical alerts"
EMP12112,,Marketing,Engineer,Active,1,1,4.0,0.0,1,2.0,52.67,74.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.5,4.0,0.0,4.0,0.0,0,9.5,Low,Low,2 high-risk IAM events; 2 PowerShell alerts
EMP12113,akshay.dugal56,Finance,Consultant,Active,1,1,78.0,21.0,24,17.0,54.09,100.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,20.0,20.0,0.0,0.0,0.0,3,43.0,Medium,Medium,"elevated authentication risk (21 failed auth, 24 MFA failures); 17 high-risk IAM events"
EMP12114,omkaar.srinivasan33,R&D,Analyst,Active,1,1,5.0,1.0,1,0.0,41.5,55.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,0,0,0,False,2.5,0.0,5.0,16.0,2.0,5,30.5,Medium,Medium,1 failed authentication events; 1 malware alerts; 1 lateral-movement alerts; 1 security-tampering alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12115,omaja.peri26,Procurement,Director,Disabled,1,1,9.0,1.0,3,4.0,76.0,90.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-25 06:38:15,9,0,9,True,5.5,8.0,0.0,0.0,10.0,3,26.5,Medium,Medium,1 failed authentication events; 4 high-risk IAM events; 9 events after identity termination
EMP12116,saanvi.konda9,Customer Support,Engineer,Active,1,0,3.0,2.0,2,1.0,67.0,90.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,2.0,2.0,6.0,0.0,0,15.0,Low,Low,2 failed authentication events; 1 high-risk IAM events; 1 lateral-movement alerts
EMP12117,timothy.yadav52,Legal,Director,Active,1,1,10.0,4.0,5,5.0,53.56,92.0,1.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,11.5,10.0,2.0,13.0,0.0,10,46.5,Medium,Medium,"elevated authentication risk (4 failed auth, 5 MFA failures); 5 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts"
EMP12118,diya.sidhu15,IT,Trainee,Active,1,1,4.0,1.0,1,2.0,55.5,79.0,1.0,1.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,,0,0,0,False,2.5,4.0,4.0,22.0,0.0,5,37.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 3 malware alerts; 1 credential-access alerts; 1 PowerShell alerts
EMP12119,niharika.bal84,Marketing,Specialist,Active,1,1,4.0,2.0,2,0.0,14.33,33.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,0.0,0.0,15.0,0.0,5,25.0,Medium,Medium,2 failed authentication events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP12120,sachi.brar91,Brand,Specialist,Active,1,1,5.0,1.0,1,1.0,50.67,93.0,1.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,2.0,2.0,18.0,0.0,5,29.5,Medium,Medium,1 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 credential-access alerts
EMP12121,aishani.raja23,IT,Administrator,Active,1,0,5.0,3.0,2,0.0,38.5,61.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,0,0,0,False,6.0,0.0,0.0,15.0,0.0,5,26.0,Medium,Medium,3 failed authentication events; 1 malware alerts; 1 lateral-movement alerts; 1 PowerShell alerts
EMP12122,barkha.saini77,R&D,Director,On Leave,1,0,4.0,1.0,0,1.0,63.33,95.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,,0,0,0,False,1.0,2.0,2.0,10.0,0.0,0,15.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 1 lateral-movement alerts; 2 PowerShell alerts
EMP12123,chavvi.naidu26,R&D,Specialist,Disabled,1,1,9.0,3.0,3,1.0,55.67,93.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2026-06-10 00:00:00,6,4,10,True,7.5,2.0,0.0,20.0,10.0,5,44.5,Medium,Medium,3 failed authentication events; 1 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 2 PowerShell alerts; 1 security-tampering alerts; 10 events after identity termination
EMP12124,azaan.dora49,Human Resources,Executive,Inactive,1,1,5.0,1.0,1,2.0,53.25,94.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,2.5,4.0,0.0,0.0,0.0,0,6.5,Low,Low,1 failed authentication events; 2 high-risk IAM events
EMP12125,hemal.deo32,Sales,Executive,Active,1,1,8.0,2.0,5,2.0,62.0,100.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,9.5,4.0,0.0,0.0,0.0,0,13.5,Low,Low,"elevated authentication risk (2 failed auth, 5 MFA failures); 2 high-risk IAM events"
EMP12126,ekiya.kota86,Procurement,Specialist,Inactive,1,1,9.0,4.0,4,0.0,34.33,67.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-03-23 06:54:47,8,1,9,True,10.0,0.0,0.0,6.0,10.0,5,31.0,Medium,Medium,"elevated authentication risk (4 failed auth, 4 MFA failures); 1 credential-access alerts; 9 events after identity termination"
EMP12127,oscar.gopal34,Finance,Director,Active,1,1,5.0,1.0,0,2.0,65.5,96.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,0,0,0,False,1.0,4.0,2.0,5.0,0.0,0,12.0,Low,Low,1 failed authentication events; 2 high-risk IAM events; 2 PowerShell alerts
EMP12128,anthony.cheema70,Finance,Manager,Disabled,1,0,7.0,2.0,2,4.0,75.0,96.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2025-08-25 13:11:42,6,2,8,True,5.0,8.0,0.0,16.0,10.0,5,44.0,Medium,Medium,2 failed authentication events; 4 high-risk IAM events; 1 malware alerts; 1 lateral-movement alerts; 1 security-tampering alerts; 8 events after identity termination
EMP12129,praneel.raju81,Marketing,Manager,Active,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,0,0,False,0.0,0.0,2.0,6.0,0.0,0,8.0,Low,Low,1 malware alerts
EMP12130,krishna.kata74,Customer Support,Specialist,Inactive,1,1,3.0,1.0,1,0.0,57.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-24 00:00:00,3,0,3,True,2.5,0.0,0.0,0.0,9.0,0,11.5,Low,Low,1 failed authentication events; 3 events after identity termination
EMP12131,chaaya_sodhi94,Customer Support,Officer,Inactive,1,1,3.0,0.0,1,1.0,65.67,98.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2024-08-15 15:57:07,2,2,4,True,1.5,2.0,0.0,9.0,10.0,0,22.5,Low,Low,1 high-risk IAM events; 1 malware alerts; 1 PowerShell alerts; 4 events after identity termination
EMP12132,daksha.ratti52,Marketing,Administrator,Active,1,1,6.0,3.0,5,0.0,28.2,53.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,0,0,False,10.5,0.0,0.0,3.0,0.0,0,13.5,Low,Low,"elevated authentication risk (3 failed auth, 5 MFA failures); 1 PowerShell alerts"
EMP12133,kashvi_badal46,Customer Support,Officer,On Leave,1,1,8.0,4.0,6,3.0,55.0,98.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,,0,0,0,False,13.0,6.0,2.0,9.0,0.0,8,38.0,Medium,Medium,"elevated authentication risk (4 failed auth, 6 MFA failures); 3 high-risk IAM events; 1 lateral-movement alerts; 1 PowerShell alerts"
EMP12134,ayush.mital70,Finance,Analyst,Active,1,1,4.0,1.0,1,2.0,55.0,88.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,4.0,5.0,12.0,2.0,5,30.5,Medium,Medium,1 failed authentication events; 2 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12135,arunima.sharaf86,Human Resources,Executive,Active,1,1,3.0,0.0,1,0.0,35.5,66.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,1.5,0.0,7.0,18.0,2.0,5,33.5,Medium,Medium,3 malware alerts; 1 lateral-movement alerts; 1 critical endpoint alerts; 1 unresolved critical alerts
EMP12136,raksha.bhalla98,Human Resources,Executive,Disabled,1,1,4.0,2.0,3,1.0,32.25,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-11-25 20:14:07,4,0,4,True,6.5,2.0,0.0,0.0,10.0,0,18.5,Low,Low,2 failed authentication events; 1 high-risk IAM events; 4 events after identity termination
EMP12137,logan.ramakrishnan20,Innovation,Director,Active,1,1,7.0,4.0,2,1.0,48.5,76.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,7.0,2.0,0.0,19.0,0.0,0,28.0,Medium,Medium,4 failed authentication events; 1 high-risk IAM events; 2 malware alerts; 1 PowerShell alerts; 1 security-tampering alerts
EMP12138,anita.varughese46,Sales,Manager,Active,1,1,7.0,3.0,2,2.0,57.6,87.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,6.0,4.0,0.0,6.0,0.0,0,16.0,Low,Low,3 failed authentication events; 2 high-risk IAM events; 1 malware alerts
EMP12139,wridesh.jha71,Sales,Executive,Inactive,1,1,6.0,1.0,3,1.0,56.67,72.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-11 16:33:27,5,0,5,True,5.5,2.0,0.0,0.0,10.0,0,17.5,Low,Low,1 failed authentication events; 1 high-risk IAM events; 5 events after identity termination
EMP12140,neelima.koshy46,Human Resources,Trainee,Active,1,1,10.0,2.0,5,4.0,62.0,96.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0,0,0,False,9.5,8.0,5.0,25.0,0.0,10,57.5,High,High,"elevated authentication risk (2 failed auth, 5 MFA failures); 4 high-risk IAM events; 1 malware alerts; 1 credential-access alerts; 1 lateral-movement alerts; 1 PowerShell alerts; 1 security-tampering alerts; 1 critical endpoint alerts"
EMP12141,darpan.keer78,Legal,Administrator,Active,1,1,6.0,2.0,4,2.0,40.0,80.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,8.0,4.0,0.0,1.0,0.0,0,13.0,Low,Low,"elevated authentication risk (2 failed auth, 4 MFA failures); 2 high-risk IAM events"
EMP12142,onveer.bumb55,IT,Administrator,Active,0,0,5.0,1.0,2,1.0,52.8,99.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0,0,0,False,4.0,2.0,0.0,7.0,0.0,0,13.0,Low,Low,1 failed authentication events; 1 high-risk IAM events; 1 lateral-movement alerts
EMP12143,ubika.ranganathan44,Human Resources,Director,Active,1,1,5.0,2.0,2,2.0,53.5,98.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,4.0,2.0,0.0,0.0,0,11.0,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP12144,krishna_gala53,Marketing,Officer,Active,1,1,56.0,19.0,20,9.0,53.75,99.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,20.0,20.0,0.0,0.0,0.0,3,43.0,Medium,Medium,"elevated authentication risk (19 failed auth, 20 MFA failures); 9 high-risk IAM events"
EMP12145,ekanta.ganguly29,Brand,Officer,Active,1,1,7.0,2.0,2,2.0,49.29,95.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,5.0,4.0,0.0,0.0,0.0,0,9.0,Low,Low,2 failed authentication events; 2 high-risk IAM events
EMP12146,ranbir.om18,Marketing,Director,Active,0,1,4.0,0.0,2,1.0,59.33,86.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,3.0,2.0,0.0,6.0,0.0,0,11.0,Low,Low,1 high-risk IAM events; 1 credential-access alerts
EMP12147,odika.mistry80,Human Resources,Manager,Inactive,1,1,6.0,1.0,1,0.0,44.2,69.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,2.5,0.0,0.0,6.0,0.0,0,8.5,Low,Low,1 failed authentication events; 1 lateral-movement alerts
EMP12148,ridhi.kota93,Sales,Consultant,Disabled,1,1,3.0,2.0,1,1.0,63.33,86.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2022-08-29 00:02:25,3,2,5,True,3.5,2.0,0.0,13.0,10.0,0,28.5,Medium,Medium,2 failed authentication events; 1 high-risk IAM events; 1 credential-access alerts; 1 lateral-movement alerts; 5 events after identity termination
EMP12149,teerth.chowdhury93,Legal,Analyst,Active,1,1,7.0,4.0,4,1.0,61.8,98.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,,0,0,0,False,10.0,2.0,0.0,11.0,0.0,5,28.0,Medium,Medium,"elevated authentication risk (4 failed auth, 4 MFA failures); 1 high-risk IAM events; 1 malware alerts; 2 PowerShell alerts"
EMP12150,ekta.pall13,Legal,Consultant,Inactive,1,1,4.0,0.0,1,1.0,97.0,97.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,,0,0,0,False,1.5,2.0,2.0,9.0,0.0,0,14.5,Low,Low,1 high-risk IAM events; 1 credential-access alerts; 1 PowerShell alerts
EMP12151,manya.mohanty64,Finance,Administrator,Active,1,1,6.0,1.0,5,1.0,43.25,84.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,False,8.5,2.0,0.0,0.0,0.0,0,10.5,Low,Low,"elevated authentication risk (1 failed auth, 5 MFA failures); 1 high-risk IAM events"
EMP12152,suhani.sinha90,Brand,Administrator,Active,1,1,5.0,2.0,2,1.0,44.25,76.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,False,5.0,2.0,0.0,12.0,0.0,0,19.0,Low,Low,2 failed authentication events; 1 high-risk IAM events; 2 malware alerts
